idPelicula,idPlataforma,precio,fechaAlta
458,1,19.48,2025-01-22
232,1,18.04,2024-06-18
328,3,17.25,2025-09-13
1,4,16.24,2024-10-28
172,3,10.11,2023-06-15
15,2,17.38,2025-06-11
336,4,19.57,2020-02-07
248,4,15.03,2022-06-26
13,3,14.4,2020-08-19
221,2,19.92,2025-10-05
385,1,16.85,2024-12-26
282,1,13.17,2020-05-20
370,1,14.58,2020-07-25
225,1,15.85,2020-06-30
458,2,4.02,2022-09-05
491,4,14.64,2025-06-24
255,2,9.85,2020-11-15
158,4,10.82,2022-06-02
480,3,4.55,2020-12-08
174,1,15.0,2021-08-10
102,4,14.27,2020-08-17
493,1,3.37,2021-08-23
239,3,7.96,2023-01-21
333,1,8.77,2025-06-22
248,3,5.77,2024-08-03
372,4,8.17,2023-09-08
280,1,16.2,2025-09-02
275,2,9.9,2024-08-04
272,1,4.5,2025-07-08
42,2,4.36,2024-10-25
37,2,15.39,2021-02-26
342,1,12.58,2024-08-16
84,1,4.51,2024-08-27
395,4,4.12,2024-12-06
129,3,7.29,2021-07-20
59,1,5.83,2020-01-16
483,2,9.65,2023-04-19
427,4,7.94,2021-11-17
1,3,13.03,2025-04-18
131,2,9.04,2022-05-21
422,4,8.08,2023-04-12
325,1,9.04,2023-08-28
61,3,17.89,2021-07-19
454,1,3.74,2020-10-21
208,2,6.89,2023-06-18
128,1,14.87,2022-01-21
360,4,9.67,2020-04-21
274,3,16.61,2021-10-08
365,4,7.45,2022-12-22
142,1,3.19,2024-12-26
465,4,6.95,2025-09-06
116,3,10.26,2022-08-25
449,4,8.3,2023-04-04
21,3,19.62,2020-12-28
26,1,14.94,2024-10-25
465,3,14.49,2022-01-10
486,3,10.6,2023-06-09
18,2,4.5,2024-01-22
210,2,13.74,2020-01-22
259,2,7.38,2022-12-08
226,4,13.37,2022-10-12
491,1,16.21,2021-12-23
146,2,9.42,2020-12-19
328,4,13.31,2022-01-05
359,1,5.55,2024-07-08
148,4,14.54,2025-07-27
481,2,10.53,2022-07-23
317,1,10.25,2021-05-28
467,3,17.17,2025-05-23
325,3,16.94,2025-07-04
366,2,15.77,2025-05-11
373,4,14.23,2024-07-21
96,2,12.74,2023-06-09
278,2,5.52,2021-09-30
19,2,15.65,2020-10-08
29,4,10.83,2024-06-05
175,4,15.13,2025-01-17
118,2,11.14,2024-08-28
235,4,7.36,2023-11-14
337,3,19.02,2021-02-28
438,2,4.52,2022-02-15
473,4,18.01,2020-07-09
496,3,16.77,2024-03-08
60,3,4.86,2020-07-17
340,4,11.2,2025-01-03
131,1,13.22,2020-10-28
167,3,14.18,2020-07-04
346,1,5.51,2025-09-29
301,4,6.48,2022-06-04
179,3,12.31,2021-09-01
412,4,18.18,2025-04-30
49,4,10.27,2025-05-10
446,2,14.5,2020-09-13
442,4,9.45,2023-02-09
367,4,12.13,2022-04-22
110,4,6.32,2025-04-13
354,2,17.93,2022-01-18
438,4,17.84,2021-02-06
479,3,9.59,2023-11-28
81,2,8.91,2020-04-18
82,1,10.05,2025-02-26
118,3,7.45,2022-03-08
282,2,15.9,2021-04-26
341,1,8.15,2021-11-20
256,1,15.56,2021-12-05
378,4,3.86,2024-10-02
395,2,4.61,2022-07-07
428,3,18.71,2024-11-15
117,2,18.25,2023-09-11
389,1,15.25,2024-09-12
264,1,19.31,2024-02-25
227,3,16.42,2023-09-16
429,3,9.14,2024-02-16
203,1,10.23,2024-11-23
118,4,11.83,2025-07-31
277,3,16.42,2023-06-18
98,1,10.81,2022-02-20
284,4,15.29,2023-09-10
442,1,5.77,2023-10-16
298,4,13.63,2021-11-22
271,3,3.36,2023-04-09
194,3,15.85,2023-10-15
345,2,19.9,2022-04-01
290,4,8.67,2025-04-23
353,3,11.63,2025-07-26
104,1,15.81,2025-07-22
74,1,5.41,2025-08-05
2,1,14.81,2024-05-15
488,2,4.32,2021-08-25
381,2,18.48,2023-05-24
2,4,3.02,2024-05-10
236,2,15.06,2025-06-16
334,1,6.48,2023-06-11
150,4,16.86,2021-06-30
476,2,6.94,2021-02-05
364,4,13.49,2023-12-05
306,1,7.93,2022-08-14
317,4,15.77,2025-07-28
293,2,10.24,2021-10-09
398,3,8.89,2022-03-28
426,2,9.39,2023-12-25
379,4,12.96,2023-06-02
25,1,3.33,2023-09-20
156,3,13.03,2022-02-19
424,4,14.97,2022-11-27
395,4,14.5,2024-03-27
203,3,15.76,2023-12-17
323,1,7.71,2021-03-04
64,2,5.51,2024-04-26
403,2,18.9,2020-05-04
418,4,11.76,2023-03-01
450,4,11.39,2022-09-11
53,1,6.57,2023-02-03
380,1,14.7,2025-06-17
296,3,12.77,2024-10-18
370,1,17.69,2020-10-17
173,2,13.19,2021-03-09
366,1,17.92,2024-12-10
48,4,6.73,2021-10-22
193,2,10.75,2025-09-07
399,4,8.18,2022-05-13
30,3,14.83,2020-08-07
122,3,13.33,2024-06-12
398,2,6.58,2022-02-11
49,2,3.92,2024-04-07
221,4,8.13,2025-07-09
243,3,10.55,2021-11-07
207,3,19.84,2023-12-18
158,3,7.77,2023-08-06
417,4,16.78,2021-06-14
192,2,11.34,2021-07-25
186,3,19.48,2023-12-27
472,4,10.44,2020-06-17
454,4,6.58,2024-10-14
254,2,3.94,2025-06-02
263,1,19.16,2024-07-25
128,3,14.35,2023-09-25
308,4,5.01,2024-02-11
429,3,13.72,2025-08-13
352,1,11.94,2024-11-20
225,2,5.91,2025-02-08
146,2,15.02,2021-01-12
109,3,16.8,2024-12-30
351,4,14.25,2021-07-12
183,3,13.01,2024-03-30
110,3,18.13,2022-11-28
219,1,19.74,2023-01-31
338,2,16.67,2020-01-03
312,1,16.76,2024-11-25
237,1,11.52,2023-10-06
6,3,18.4,2025-01-24
49,2,12.02,2025-09-11
359,4,6.0,2021-08-03
175,1,10.36,2025-04-22
176,3,14.0,2025-06-26
334,1,6.65,2020-12-02
257,2,10.86,2022-02-10
124,3,7.52,2022-01-01
41,4,12.8,2024-06-12
36,4,4.95,2023-09-12
351,4,17.68,2024-09-27
34,1,9.4,2020-02-18
172,1,15.86,2020-11-04
480,4,18.08,2025-03-14
407,2,3.0,2023-08-17
312,3,6.54,2024-04-05
428,2,4.64,2022-09-14
160,4,12.88,2020-07-08
399,4,17.95,2025-03-21
6,3,12.8,2021-05-06
329,2,16.81,2023-11-03
410,2,19.65,2022-01-27
303,1,19.8,2025-07-28
497,4,4.56,2020-06-01
12,4,5.03,2025-01-19
217,2,9.19,2023-04-21
348,2,18.62,2023-08-02
119,3,6.66,2020-11-27
448,4,4.48,2023-11-02
164,2,10.69,2021-12-07
35,4,10.68,2024-10-17
32,3,13.98,2022-01-15
92,2,11.02,2021-02-13
352,3,16.45,2025-08-16
390,4,8.02,2023-02-02
218,1,17.29,2020-05-15
125,1,4.88,2023-05-07
376,2,15.01,2022-09-03
213,4,13.54,2022-03-22
460,4,15.74,2023-01-15
414,4,7.6,2020-12-04
325,1,4.04,2021-01-03
46,2,9.5,2020-07-05
36,3,6.37,2024-09-08
124,4,15.86,2023-08-05
375,2,7.58,2023-02-03
53,4,5.76,2020-08-06
97,1,18.77,2022-03-09
376,3,12.46,2022-02-26
226,4,19.58,2020-11-15
446,1,16.49,2025-04-26
61,2,16.8,2020-08-06
377,4,11.41,2022-11-21
475,3,14.93,2021-08-25
180,2,12.47,2024-06-06
448,4,6.48,2023-09-24
259,1,7.78,2021-07-20
358,1,16.87,2025-04-15
177,3,6.45,2023-06-18
155,4,3.31,2021-04-07
115,4,6.54,2025-05-17
381,4,4.64,2025-09-13
234,4,13.51,2021-01-22
193,1,15.83,2024-03-04
462,4,12.74,2021-10-11
91,3,16.87,2023-07-11
64,3,7.97,2022-01-21
361,3,12.24,2025-04-26
265,3,3.1,2021-11-28
450,2,8.72,2020-06-07
233,2,9.41,2023-07-08
228,4,14.06,2021-04-30
430,1,14.14,2024-04-13
227,4,15.17,2020-04-11
306,3,15.16,2022-07-22
55,3,16.81,2022-09-02
38,1,5.1,2024-01-23
321,4,13.26,2020-04-11
410,3,6.27,2023-04-02
280,3,11.41,2023-07-01
382,4,8.35,2022-04-02
478,2,19.31,2025-09-12
57,3,9.52,2024-04-05
102,1,9.32,2025-07-31
12,4,4.73,2020-10-29
460,4,11.96,2023-07-31
14,2,9.08,2025-01-13
250,4,10.1,2021-11-21
302,1,8.95,2023-04-21
251,3,10.11,2023-08-07
23,3,5.16,2024-12-11
325,3,7.14,2023-03-02
7,2,7.07,2020-02-08
42,3,16.66,2020-04-06
148,4,14.5,2024-12-05
43,2,11.12,2025-03-19
43,1,7.4,2020-07-27
240,2,7.88,2021-02-02
195,3,6.95,2022-05-08
56,2,19.67,2025-01-04
280,1,13.28,2021-03-31
296,2,19.75,2021-02-18
373,2,7.71,2020-03-12
177,3,18.15,2021-01-06
127,4,16.05,2025-01-30
451,4,19.62,2023-06-28
246,1,12.98,2021-05-18
486,3,12.22,2025-01-13
128,4,3.16,2024-10-09
151,1,17.24,2025-07-02
349,1,10.59,2025-06-03
462,4,8.56,2023-07-13
402,1,11.35,2024-01-24
444,2,5.88,2024-04-13
389,4,18.23,2023-10-14
409,1,8.12,2025-05-29
428,4,5.2,2024-11-06
391,4,13.34,2023-07-01
198,3,12.22,2023-06-09
459,2,10.37,2024-09-15
480,1,11.74,2025-09-07
273,4,14.22,2021-08-28
115,1,15.94,2024-11-15
356,4,12.93,2024-02-26
71,4,7.37,2025-07-23
175,1,8.32,2024-05-05
80,1,17.88,2024-10-28
349,1,13.45,2022-04-22
109,4,12.89,2023-07-21
124,4,5.57,2022-05-22
74,2,9.08,2024-04-04
288,2,10.46,2023-07-31
370,2,16.02,2021-07-01
124,3,13.51,2022-06-26
261,4,6.41,2020-02-29
239,3,7.27,2024-04-16
240,3,3.69,2021-08-16
207,4,18.63,2021-11-15
187,2,12.62,2021-02-22
13,3,7.93,2023-07-23
178,4,8.2,2022-09-29
30,4,13.82,2023-07-06
388,3,5.56,2020-11-25
393,1,9.91,2023-11-28
70,1,15.8,2021-03-08
287,3,8.01,2024-01-05
409,3,4.65,2020-01-31
486,4,15.39,2021-12-05
160,3,5.62,2024-01-08
10,2,4.08,2024-12-08
333,1,6.14,2025-07-02
324,4,17.43,2024-02-19
454,4,18.72,2023-06-23
147,3,8.67,2020-12-24
103,2,3.3,2023-09-25
437,2,15.83,2024-03-02
429,4,11.03,2022-02-12
55,2,19.76,2021-05-30
99,1,16.3,2025-03-18
19,4,5.53,2020-06-03
256,1,9.06,2022-04-19
169,1,10.93,2024-10-29
420,3,11.88,2023-08-05
422,3,6.37,2024-02-22
246,1,10.74,2021-02-25
368,2,3.66,2021-07-27
24,1,17.18,2023-07-25
88,1,9.11,2023-12-17
464,3,6.43,2025-01-08
238,3,7.94,2024-05-06
82,3,8.04,2022-07-15
288,1,13.87,2020-11-17
160,4,4.63,2024-11-14
456,4,16.7,2020-01-06
338,3,8.59,2023-07-07
106,3,15.12,2022-09-13
186,3,6.89,2020-01-07
449,4,11.81,2022-09-01
438,2,10.84,2023-01-22
408,1,3.39,2021-02-08
308,2,6.12,2022-04-13
239,4,3.68,2021-03-20
91,4,11.21,2021-07-21
138,4,9.48,2021-07-04
244,3,3.26,2021-03-16
87,4,17.38,2025-01-19
416,1,13.46,2020-09-06
439,2,5.67,2021-07-08
359,4,5.22,2021-09-08
456,3,19.61,2024-12-31
464,3,7.11,2024-10-31
88,2,15.03,2023-01-08
462,1,10.43,2024-05-09
5,4,18.79,2024-08-27
136,3,9.16,2025-03-26
178,3,11.03,2023-04-10
295,2,7.87,2020-01-29
333,3,17.21,2020-07-13
363,2,7.87,2025-09-27
392,1,18.43,2025-01-08
465,2,13.46,2022-06-25
309,2,3.15,2022-02-24
174,4,19.35,2021-08-29
492,2,3.74,2024-04-06
437,1,18.23,2022-11-01
258,4,8.86,2022-11-22
340,1,13.69,2023-09-13
222,2,4.35,2022-08-18
41,4,5.1,2024-02-21
14,3,15.28,2020-01-09
447,3,13.91,2022-06-03
205,2,18.85,2024-12-03
442,3,11.31,2023-06-01
207,4,6.29,2022-09-09
177,2,10.37,2021-10-06
200,4,14.22,2025-03-19
431,1,5.05,2022-11-28
186,4,14.01,2024-12-19
490,2,8.43,2023-07-23
174,3,11.55,2020-05-22
94,2,9.1,2025-08-23
441,2,11.81,2022-04-30
74,4,19.32,2021-05-09
43,4,19.25,2021-02-28
204,1,15.89,2020-07-04
171,4,11.72,2022-01-23
443,3,6.09,2021-11-12
81,3,14.83,2020-02-16
1,2,6.61,2025-08-24
26,1,14.42,2021-12-02
408,3,6.29,2024-03-12
194,2,3.15,2024-05-28
5,1,12.55,2021-08-16
209,4,8.25,2020-07-20
499,4,3.33,2024-05-17
155,1,8.93,2020-12-04
258,3,17.94,2021-09-07
496,4,7.6,2025-07-11
369,2,12.91,2023-02-03
365,2,3.83,2022-09-14
462,1,18.19,2025-03-02
472,4,13.14,2024-03-21
471,2,11.21,2021-11-04
331,4,9.3,2025-01-18
329,3,7.61,2025-05-12
11,3,18.51,2022-10-18
360,2,6.71,2025-06-14
341,4,11.19,2022-02-04
276,4,12.13,2020-09-29
120,2,19.03,2020-08-11
280,3,6.66,2021-02-10
281,1,11.7,2023-09-19
129,2,12.73,2021-12-22
152,2,9.39,2022-05-25
321,4,7.12,2024-08-01
12,1,18.88,2021-05-02
278,4,17.65,2025-06-23
411,3,15.09,2023-09-08
32,1,4.03,2021-08-29
171,4,4.11,2024-08-03
286,4,19.92,2022-11-12
212,4,5.02,2021-06-18
133,4,6.85,2024-05-19
374,3,13.54,2023-02-06
193,3,3.61,2024-04-28
428,3,14.29,2020-11-15
1,2,19.36,2022-06-24
457,2,5.21,2024-09-14
424,1,12.46,2025-07-09
62,3,7.81,2021-11-05
151,2,15.95,2021-01-12
11,3,15.16,2025-03-09
420,3,10.74,2025-10-12
489,1,12.31,2022-03-30
439,2,18.78,2020-06-25
377,2,12.41,2021-01-22
481,1,11.45,2021-06-25
256,2,11.96,2020-03-31
377,3,3.77,2025-07-11
459,2,3.96,2021-01-03
313,2,17.67,2024-01-12
365,1,19.81,2021-09-21
253,1,9.28,2022-03-16
112,4,6.23,2025-04-10
456,1,7.07,2023-12-12
330,1,7.39,2022-12-30
100,2,11.34,2023-04-02
123,4,4.12,2024-03-31
159,3,12.12,2021-08-27
306,2,6.34,2024-11-30
242,1,6.71,2024-11-03
74,1,19.85,2025-01-09
103,4,3.15,2020-06-09
225,2,10.01,2020-04-19
57,2,9.07,2023-04-01
305,3,15.39,2021-06-16
6,1,7.5,2020-09-26
120,1,4.04,2021-01-15
153,2,5.27,2023-09-29
62,2,13.29,2025-04-20
213,2,5.69,2025-09-02
378,2,8.45,2025-07-12
110,3,19.58,2020-03-13
263,2,8.86,2025-09-02
388,1,18.44,2020-02-26
411,4,12.14,2021-07-06
448,2,5.4,2025-04-07
309,2,14.24,2021-11-27
355,1,5.2,2021-06-26
192,2,4.8,2022-06-09
239,1,6.68,2021-04-18
282,3,14.6,2024-06-09
461,4,6.59,2023-09-19
461,4,3.76,2025-05-02
56,3,15.92,2022-09-25
321,4,19.44,2022-12-25
323,4,10.32,2022-08-30
178,2,7.82,2020-12-10
374,3,19.41,2025-09-11
246,1,7.08,2022-04-14
189,4,9.3,2020-12-04
439,1,15.33,2022-03-09
97,1,13.32,2024-10-03
400,1,18.03,2022-07-26
457,4,17.74,2020-01-04
283,1,14.46,2025-08-14
180,1,15.33,2020-11-20
120,4,12.28,2021-04-29
55,3,11.33,2025-05-23
238,4,11.39,2025-01-26
427,4,13.55,2021-06-24
211,1,13.46,2025-05-16
331,3,3.93,2023-05-04
221,1,16.86,2025-09-16
424,2,6.0,2020-03-31
314,3,7.57,2023-07-21
399,3,8.19,2021-06-19
266,3,14.64,2023-08-18
171,2,7.53,2020-08-20
482,1,12.32,2023-01-26
2,4,7.86,2024-03-28
186,4,19.89,2025-02-08
152,2,6.83,2021-04-17
239,3,12.31,2024-03-28
32,2,17.44,2022-05-16
120,2,10.39,2021-11-29
251,1,18.34,2023-05-11
123,2,6.47,2025-08-01
121,3,5.96,2024-02-16
301,1,15.49,2022-08-27
46,4,5.56,2023-05-11
195,4,7.23,2024-01-23
496,1,15.87,2021-06-12
185,1,11.29,2020-10-27
313,2,8.14,2025-05-24
93,1,13.49,2023-07-30
271,1,12.6,2023-10-24
113,4,13.47,2023-02-05
377,2,4.37,2021-07-29
120,1,7.29,2021-08-16
178,3,16.79,2023-04-07
495,2,7.37,2021-01-26
333,3,7.57,2022-07-09
163,2,15.06,2024-03-18
365,4,14.27,2021-12-20
427,2,14.87,2021-03-31
262,2,17.15,2023-12-04
497,4,8.15,2021-12-13
381,3,3.55,2020-04-18
114,1,10.5,2022-07-01
359,4,9.97,2021-03-20
191,4,18.98,2021-04-14
93,2,18.52,2021-03-13
317,4,5.74,2021-01-15
408,4,17.18,2020-08-19
389,1,4.12,2022-10-03
438,2,13.82,2024-10-26
205,2,14.59,2023-10-01
214,4,14.66,2024-11-28
356,4,11.49,2025-02-06
63,4,14.59,2025-07-24
94,3,14.95,2024-02-06
178,4,14.12,2025-01-08
110,3,9.37,2021-05-16
348,2,11.64,2025-06-25
310,1,6.35,2024-05-13
73,4,9.61,2023-07-05
285,1,16.41,2020-05-14
11,2,4.69,2021-06-04
435,4,14.51,2023-07-14
413,3,3.65,2023-01-19
315,1,19.66,2023-10-09
341,4,10.37,2023-01-01
222,3,14.22,2020-06-03
286,2,8.41,2023-01-08
467,1,5.61,2020-09-29
9,2,12.45,2024-11-16
54,4,8.02,2021-12-20
324,3,7.74,2024-12-12
10,3,16.21,2022-05-03
333,4,11.41,2023-02-15
120,4,11.61,2022-10-19
413,1,19.63,2020-08-26
187,1,10.91,2024-07-24
460,4,9.53,2023-06-10
219,2,6.13,2024-08-17
197,3,19.15,2025-10-09
38,3,8.08,2020-09-30
144,4,16.81,2022-04-16
453,2,16.23,2023-03-29
204,1,8.81,2020-07-29
171,1,3.07,2022-07-14
91,4,5.93,2024-02-04
276,4,17.17,2023-09-01
418,1,7.38,2023-06-20
5,4,11.39,2025-04-16
117,3,3.92,2025-07-01
310,4,19.61,2021-01-07
260,2,3.5,2020-08-29
497,3,13.16,2021-09-01
362,2,8.76,2021-12-04
359,1,16.47,2021-09-02
383,4,12.4,2024-11-27
216,3,10.5,2022-04-16
79,4,10.46,2022-12-18
88,4,4.72,2023-01-25
193,4,16.22,2020-03-22
491,4,8.79,2023-04-11
118,3,19.54,2024-10-19
124,3,12.11,2022-04-24
329,1,10.39,2025-09-22
26,3,6.0,2023-04-15
496,1,14.85,2022-07-19
409,3,16.95,2022-04-08
181,4,12.98,2023-09-18
321,2,3.11,2024-09-07
203,3,4.58,2023-12-31
105,4,14.61,2025-03-19
450,3,18.63,2025-05-29
48,1,11.14,2024-06-09
353,4,5.21,2025-07-25
431,2,17.47,2021-05-27
12,3,15.78,2025-07-23
339,2,7.12,2021-04-11
166,2,17.08,2022-04-24
146,1,12.07,2020-08-23
68,1,5.4,2024-09-04
129,1,7.61,2020-01-01
166,1,19.17,2021-10-18
404,2,7.79,2022-07-11
153,3,16.65,2025-01-12
323,2,7.06,2020-09-05
2,2,3.15,2025-02-15
310,4,7.5,2021-02-27
184,2,8.01,2020-03-14
154,2,11.77,2022-10-19
121,4,19.3,2021-09-26
353,3,18.68,2024-10-29
499,3,17.68,2022-05-16
293,3,4.45,2021-02-07
265,4,5.94,2025-06-05
321,3,15.33,2024-01-09
276,2,8.48,2023-07-19
409,2,10.91,2020-06-14
307,1,4.96,2021-01-02
155,2,10.65,2023-06-15
175,4,12.45,2020-09-26
166,2,18.03,2020-08-19
211,3,7.43,2022-07-19
368,1,19.86,2020-06-09
380,2,8.67,2025-01-08
498,2,5.98,2024-02-20
254,4,5.08,2020-08-15
464,2,16.11,2023-08-17
401,1,8.48,2024-04-17
413,1,6.41,2020-01-28
271,3,17.5,2025-07-25
368,3,17.58,2021-07-17
458,3,16.79,2024-09-18
55,4,10.14,2025-01-24
61,3,14.74,2021-04-15
488,2,17.61,2024-05-17
351,3,3.44,2025-03-14
459,1,4.89,2020-03-18
375,2,15.36,2022-07-14
52,1,18.74,2020-11-14
494,4,8.42,2022-10-12
185,4,8.28,2020-11-03
236,2,9.36,2021-02-28
438,2,11.16,2021-09-12
146,1,12.02,2025-10-02
354,3,17.85,2020-11-29
134,4,3.61,2020-04-14
150,1,18.78,2025-04-27
449,3,14.48,2020-09-30
108,1,9.02,2024-09-10
466,3,3.33,2023-05-25
280,1,12.02,2022-04-01
139,1,11.11,2021-08-11
446,3,18.22,2021-10-12
92,4,17.01,2023-07-13
291,2,13.03,2024-02-11
74,2,18.91,2021-04-13
243,3,19.35,2023-12-06
403,1,3.83,2025-07-29
310,1,18.63,2024-09-29
339,1,4.78,2020-10-13
87,1,8.77,2025-05-18
212,3,8.1,2021-09-12
84,4,3.17,2020-03-20
36,2,13.26,2022-05-13
490,2,6.33,2025-09-21
475,1,12.37,2025-05-29
444,3,14.86,2024-04-16
102,2,15.16,2024-01-05
30,2,11.68,2021-11-23
383,2,18.14,2021-02-04
245,3,3.98,2023-04-05
259,3,11.84,2023-02-05
342,3,10.38,2020-02-16
297,3,17.36,2023-10-07
276,1,12.1,2024-03-17
184,3,16.63,2023-10-30
140,1,9.64,2024-10-21
354,4,3.87,2020-01-29
27,4,3.83,2024-11-28
189,1,6.38,2025-07-15
328,3,15.66,2022-09-24
221,4,7.6,2022-08-01
477,2,17.34,2023-10-07
215,2,16.6,2023-01-17
102,4,11.6,2024-02-21
334,2,17.06,2021-12-12
375,3,9.55,2021-02-19
38,4,4.69,2025-04-18
147,4,14.22,2024-02-17
2,1,12.69,2020-07-09
121,2,7.03,2020-12-15
86,2,4.74,2024-06-28
54,4,13.79,2021-11-12
428,3,9.79,2021-11-04
212,1,11.24,2020-11-14
442,1,6.66,2020-03-09
377,2,17.21,2020-06-02
186,4,14.07,2021-01-03
64,4,14.72,2021-02-17
168,4,14.35,2021-01-31
340,1,8.48,2022-10-17
190,4,18.99,2023-01-10
25,3,16.23,2025-07-27
492,4,19.76,2025-06-19
78,4,16.23,2023-09-10
422,2,14.37,2025-06-17
449,3,14.94,2021-11-20
474,2,6.53,2021-05-16
295,2,9.45,2023-05-13
78,3,10.64,2022-02-12
497,4,6.08,2022-05-10
416,3,17.45,2020-04-16
322,1,12.08,2024-08-18
387,3,6.93,2023-06-27
92,4,18.83,2020-12-27
20,2,5.25,2023-08-21
242,2,13.17,2023-01-16
154,2,5.91,2023-11-29
331,3,9.03,2024-12-01
114,3,14.42,2022-06-30
363,3,18.12,2023-04-07
157,4,4.81,2024-11-16
202,2,12.75,2021-06-14
478,3,6.07,2024-12-04
393,2,16.38,2024-07-15
411,4,8.19,2021-11-21
288,1,4.6,2024-05-16
100,3,16.86,2022-04-11
9,2,3.63,2024-12-05
295,1,5.49,2024-12-16
174,4,7.81,2024-02-11
264,3,11.96,2024-06-14
177,1,9.18,2021-01-08
385,2,4.46,2020-05-11
91,1,9.41,2020-10-27
109,2,5.92,2020-05-18
189,3,17.53,2021-01-29
17,4,10.39,2021-03-31
63,4,18.42,2020-12-17
373,1,6.1,2022-05-12
137,3,13.75,2024-07-29
99,2,5.54,2022-02-03
29,2,7.88,2022-04-01
496,4,14.29,2021-09-22
152,1,18.42,2020-05-07
423,3,12.22,2021-11-13
190,4,4.08,2024-10-23
45,3,17.83,2023-12-19
211,2,6.64,2024-04-18
102,1,10.28,2025-07-12
410,3,18.39,2025-03-31
48,2,8.57,2022-03-10
26,2,13.9,2021-05-27
381,3,9.15,2021-12-07
412,2,10.36,2024-04-11
114,3,16.63,2021-03-09
491,4,17.86,2022-01-04
127,1,4.75,2023-06-16
397,4,11.93,2024-02-26
82,2,6.98,2025-04-20
189,3,9.78,2021-06-21
187,4,19.91,2022-06-11
414,1,18.37,2023-12-17
370,3,4.23,2020-10-28
304,3,13.37,2021-10-27
85,4,7.1,2021-12-04
162,4,15.73,2022-04-07
458,3,4.04,2021-05-20
97,4,5.2,2024-01-08
403,1,4.72,2024-12-04
288,1,10.55,2021-06-07
415,3,16.39,2022-02-04
335,1,11.47,2023-12-12
486,2,7.47,2022-05-16
370,3,14.76,2021-12-10
86,1,19.52,2020-08-18
20,1,10.4,2025-10-05
152,3,12.4,2020-10-28
161,1,12.66,2020-06-07
36,2,19.29,2024-08-13
330,1,9.62,2021-01-28
185,4,10.91,2020-06-29
104,4,19.93,2022-12-27
403,3,13.59,2020-01-05
262,1,10.2,2021-06-14
109,3,3.11,2023-05-03
230,4,14.12,2022-06-23
168,2,3.17,2020-10-01
477,3,4.61,2021-03-10
443,2,8.11,2020-09-10
288,1,6.39,2024-11-28
197,1,16.74,2022-12-30
314,3,16.39,2023-06-08
373,4,13.5,2025-08-07
168,4,18.43,2024-06-25
466,1,3.2,2023-12-28
175,3,5.37,2024-05-05
395,4,5.2,2023-04-04
332,4,14.26,2024-11-04
308,4,6.12,2023-09-30
418,3,7.99,2023-08-04
313,3,5.56,2021-07-09
476,2,6.85,2021-08-26
370,3,3.78,2021-11-01
405,3,16.85,2021-09-03
442,4,3.88,2020-12-29
173,4,6.89,2024-07-30
233,4,6.14,2020-10-23
197,4,16.53,2024-10-06
111,2,19.22,2025-08-25
123,2,3.23,2022-11-17
195,4,5.66,2024-06-22
447,4,10.49,2024-08-12
183,1,8.36,2023-06-14
35,2,4.15,2025-02-19
173,3,15.0,2024-08-16
185,2,18.33,2024-03-27
269,4,14.01,2022-07-20
90,2,11.67,2024-10-12
345,3,3.51,2024-03-03
99,3,6.39,2025-07-28
217,2,15.82,2023-06-22
243,4,3.57,2022-10-17
341,1,13.96,2024-03-06
408,4,15.08,2020-05-21
236,1,18.92,2021-02-25
464,2,15.36,2020-07-17
161,3,17.21,2024-05-10
479,2,10.39,2020-12-31
321,1,3.88,2023-12-01
116,1,3.07,2022-04-19
354,3,4.44,2025-07-13
387,3,3.84,2025-02-14
239,3,4.37,2021-10-09
231,2,13.64,2023-07-15
461,2,17.87,2023-07-18
415,1,19.44,2023-12-03
335,1,7.57,2022-04-21
217,2,12.99,2020-05-08
271,4,6.46,2023-05-26
283,3,16.62,2024-05-13
88,3,18.91,2023-04-18
407,1,17.2,2022-11-01
365,4,17.85,2023-01-14
285,4,14.84,2023-09-09
66,3,6.96,2021-12-14
317,4,3.56,2024-09-18
171,1,7.61,2022-03-27
150,2,19.57,2021-07-01
288,2,4.7,2025-06-29
115,3,14.59,2025-05-10
455,1,10.15,2020-01-08
112,4,17.54,2024-02-12
113,2,9.88,2025-02-24
389,2,6.5,2020-05-03
460,3,5.18,2021-10-09
376,3,3.39,2022-02-27
124,1,9.84,2025-01-20
485,2,12.29,2024-12-28
13,4,6.46,2021-10-05
86,1,16.22,2023-05-27
142,2,10.23,2021-11-02
349,4,15.25,2022-05-11
497,4,11.42,2021-11-26
170,1,10.17,2025-01-24
455,1,15.68,2024-10-04
288,2,4.1,2023-03-19
382,3,10.47,2024-01-29
413,1,8.58,2022-03-05
120,3,13.7,2022-08-16
54,3,9.0,2021-05-22
498,3,10.0,2021-09-12
131,2,11.33,2021-11-12
192,4,4.58,2020-10-07
289,2,19.76,2021-03-10
448,2,15.43,2025-02-27
103,3,15.33,2022-01-18
48,3,15.11,2021-01-29
375,1,18.1,2023-05-04
386,2,13.11,2022-04-06
160,4,7.13,2023-01-02
487,1,14.34,2023-05-02
493,1,11.02,2022-02-15
279,1,14.12,2023-02-24
303,2,19.85,2024-07-15
407,2,8.38,2024-07-04
432,3,18.77,2021-01-18
190,2,15.21,2021-11-13
413,2,7.08,2023-03-28
62,2,7.97,2021-08-21
201,3,8.33,2020-08-07
178,1,6.33,2025-05-19
458,3,4.35,2022-11-19
82,2,12.3,2023-08-15
